loan_amnt,term,int_rate,installment,annual_inc,loan_status
10875.0, 36 months,18.24,394.47,40000.0,Fully Paid
20000.0, 36 months,6.99,617.46,57000.0,Fully Paid
2400.0, 36 months,10.99,78.57,55000.0,Fully Paid
12000.0, 36 months,8.99,381.55,78000.0,Fully Paid
4800.0, 36 months,16.29,169.45,60000.0,Fully Paid
15000.0, 36 months,18.25,544.17,70000.0,Fully Paid
13000.0, 36 months,11.99,431.73,73000.0,Fully Paid
6000.0, 36 months,10.75,195.73,45000.0,Charged Off
15000.0, 36 months,11.14,492.08,90600.0,Fully Paid
5750.0, 36 months,13.33,194.66,19200.0,Fully Paid
7925.0, 36 months,12.35,264.56,24000.0,Fully Paid
8000.0, 36 months,12.59,267.98,40000.0,Fully Paid
2000.0, 36 months,8.7,63.32,70000.0,Fully Paid
12000.0, 36 months,12.99,404.27,116000.0,Fully Paid
9000.0, 36 months,11.53,296.92,24000.0,Charged Off
1800.0, 36 months,8.67,56.97,30000.0,Fully Paid
10500.0, 36 months,10.99,343.71,74000.0,Fully Paid
17000.0, 36 months,11.44,560.11,49000.0,Fully Paid
24000.0, 60 months,12.49,539.83,60000.0,Fully Paid
10000.0, 36 months,9.99,322.63,36000.0,Fully Paid
10000.0, 36 months,10.99,327.34,32000.0,Charged Off
22375.0, 60 months,18.84,578.46,56000.0,Charged Off
2375.0, 36 months,19.19,87.29,55000.0,Fully Paid
20000.0, 36 months,8.9,635.07,80000.0,Fully Paid
3500.0, 36 months,13.49,118.76,75000.0,Fully Paid
15000.0, 60 months,18.25,382.95,70000.0,Fully Paid
7800.0, 36 months,9.99,251.65,40602.0,Fully Paid
6500.0, 36 months,14.33,223.2,46000.0,Fully Paid
10800.0, 36 months,7.62,336.55,100000.0,Fully Paid
16000.0, 60 months,10.99,347.8,104874.06,Fully Paid
6000.0, 36 months,23.7,234.46,75000.0,Charged Off
13700.0, 36 months,13.11,462.34,42000.0,Charged Off
17000.0, 60 months,19.05,441.46,87000.0,Fully Paid
10000.0, 60 months,12.99,227.48,50000.0,Fully Paid
12000.0, 36 months,8.18,377.04,75000.0,Fully Paid
10050.0, 36 months,16.78,357.22,60000.0,Fully Paid
28000.0, 60 months,16.99,695.73,110000.0,Fully Paid
8000.0, 36 months,11.55,264.0,79000.0,Fully Paid
7000.0, 36 months,9.17,223.16,31000.0,Fully Paid
5000.0, 36 months,16.59,177.25,25000.0,Fully Paid
3000.0, 36 months,17.27,107.37,65000.0,Fully Paid
35000.0, 36 months,17.86,1262.88,70000.0,Fully Paid
15000.0, 60 months,13.99,348.95,116500.0,Fully Paid
11500.0, 36 months,13.35,389.43,29000.0,Charged Off
6000.0, 36 months,13.11,202.49,90100.0,Charged Off
20225.0, 60 months,14.33,474.07,105000.0,Fully Paid
10000.0, 60 months,17.57,251.61,27400.0,Fully Paid
15000.0, 36 months,10.16,485.14,53000.0,Fully Paid
21025.0, 60 months,16.29,514.54,57207.36,Fully Paid
10500.0, 36 months,13.99,358.82,27000.0,Fully Paid
13750.0, 36 months,14.3,471.95,52000.0,Fully Paid
19350.0, 60 months,13.11,441.37,52000.0,Charged Off
15000.0, 36 months,10.99,491.01,63000.0,Fully Paid
14000.0, 60 months,9.99,297.39,90000.0,Fully Paid
5000.0, 36 months,7.66,155.9,81510.0,Fully Paid
8000.0, 36 months,7.9,250.33,65000.0,Fully Paid
16000.0, 36 months,6.03,486.97,180000.0,Fully Paid
12000.0, 36 months,8.39,378.2,46000.0,Fully Paid
8000.0, 36 months,16.29,282.41,55000.0,Fully Paid
24000.0, 60 months,17.57,603.85,79000.0,Charged Off
8000.0, 36 months,12.69,268.36,28000.0,Charged Off
15000.0, 36 months,16.2,528.84,110000.0,Fully Paid
8400.0, 36 months,13.05,283.24,35000.0,Fully Paid
25875.0, 36 months,13.99,884.23,65000.0,Fully Paid
3600.0, 36 months,15.23,125.21,160000.0,Fully Paid
14600.0, 36 months,18.49,531.43,50000.0,Fully Paid
10100.0, 36 months,21.18,381.46,35000.0,Fully Paid
18000.0, 36 months,19.72,666.38,60000.0,Fully Paid
9500.0, 36 months,18.99,348.19,30000.0,Fully Paid
15000.0, 36 months,15.8,525.88,75000.0,Fully Paid
10000.0, 36 months,10.64,325.69,75000.0,Fully Paid
9000.0, 36 months,7.74,280.97,55029.0,Charged Off
20000.0, 36 months,12.29,667.06,56000.0,Fully Paid
30000.0, 60 months,18.99,778.06,134000.0,Charged Off
10000.0, 60 months,7.89,202.24,101500.0,Fully Paid
16000.0, 36 months,6.03,486.97,70000.0,Fully Paid
19075.0, 36 months,17.27,682.65,53000.0,Fully Paid
11500.0, 36 months,12.35,383.89,34000.0,Fully Paid
25000.0, 36 months,14.31,858.21,129000.0,Charged Off
25000.0, 60 months,12.39,561.06,176000.0,Fully Paid
15000.0, 36 months,6.62,460.56,58600.0,Fully Paid
13000.0, 60 months,13.53,299.33,120000.0,Fully Paid
14000.0, 36 months,10.99,458.28,60000.0,Fully Paid
20000.0, 36 months,7.62,623.23,80000.0,Fully Paid
9450.0, 36 months,14.33,324.5,27000.0,Fully Paid
15000.0, 36 months,17.57,539.06,56000.0,Fully Paid
13000.0, 36 months,10.99,425.55,80000.0,Fully Paid
12700.0, 36 months,7.12,392.84,75000.0,Fully Paid
7750.0, 36 months,10.74,252.78,35000.0,Charged Off
10000.0, 36 months,6.68,307.31,60000.0,Fully Paid
3250.0, 36 months,28.99,136.18,10900.0,Charged Off
16000.0, 36 months,14.85,553.48,60000.0,Fully Paid
2500.0, 36 months,10.99,81.84,101200.0,Fully Paid
5000.0, 36 months,15.22,173.87,27000.0,Fully Paid
8000.0, 36 months,7.29,248.08,552000.0,Fully Paid
30000.0, 36 months,7.89,938.57,96000.0,Charged Off
7000.0, 36 months,12.23,233.27,160000.0,Fully Paid
10000.0, 36 months,14.33,343.39,39600.0,Fully Paid
35000.0, 36 months,17.27,1252.56,102000.0,Fully Paid
20000.0, 60 months,20.2,532.11,50000.0,Fully Paid
6475.0, 36 months,21.48,245.55,21000.0,Fully Paid
3200.0, 36 months,12.69,107.35,37000.0,Fully Paid
9000.0, 36 months,11.14,295.25,72000.0,Fully Paid
16000.0, 60 months,15.8,387.4,73000.0,Charged Off
4500.0, 36 months,10.99,147.31,35000.0,Fully Paid
13900.0, 60 months,13.33,318.63,79000.0,Fully Paid
24000.0, 60 months,17.57,603.85,120000.0,Fully Paid
13575.0, 36 months,10.16,439.05,76100.0,Fully Paid
24000.0, 36 months,10.99,785.62,210000.0,Fully Paid
17000.0, 36 months,12.12,565.62,46000.0,Charged Off
35000.0, 60 months,20.75,941.96,98000.0,Fully Paid
20000.0, 36 months,11.55,660.0,51816.38,Fully Paid
20000.0, 60 months,10.15,426.42,105000.0,Fully Paid
6250.0, 36 months,14.09,213.89,26000.0,Fully Paid
10000.0, 36 months,10.64,325.69,50000.0,Fully Paid
15000.0, 36 months,7.69,467.91,60000.0,Fully Paid
24000.0, 36 months,7.9,750.97,84200.0,Fully Paid
2200.0, 36 months,6.62,67.55,50000.0,Fully Paid
4800.0, 36 months,11.67,158.68,95000.0,Fully Paid
19000.0, 36 months,14.99,658.55,56200.0,Fully Paid
12000.0, 36 months,17.1,428.44,70000.0,Fully Paid
12000.0, 36 months,16.49,424.8,60000.0,Charged Off
21850.0, 36 months,6.03,665.02,55000.0,Fully Paid
18825.0, 36 months,11.14,617.56,150000.0,Fully Paid
18200.0, 36 months,13.68,619.21,55000.0,Fully Paid
6225.0, 36 months,14.64,214.7,21000.0,Fully Paid
13000.0, 36 months,12.05,432.1,102000.0,Charged Off
10000.0, 36 months,11.53,329.91,64000.0,Fully Paid
9200.0, 36 months,13.61,312.7,52250.0,Fully Paid
30000.0, 60 months,15.61,723.34,70000.0,Fully Paid
2200.0, 36 months,10.16,71.16,49000.0,Fully Paid
14400.0, 60 months,19.19,375.06,40000.0,Charged Off
30000.0, 36 months,12.85,1008.66,73000.0,Fully Paid
2500.0, 36 months,15.31,87.05,40000.0,Fully Paid
18000.0, 60 months,15.31,431.16,48000.0,Charged Off
5000.0, 36 months,13.66,170.07,27000.0,Fully Paid
28000.0, 36 months,9.76,900.33,140000.0,Charged Off
6700.0, 36 months,11.67,221.49,56000.0,Fully Paid
21000.0, 36 months,7.62,654.39,147621.67,Fully Paid
10000.0, 36 months,15.8,350.59,36000.0,Fully Paid
27000.0, 36 months,7.89,844.72,123000.0,Fully Paid
24000.0, 36 months,12.99,808.54,237000.0,Fully Paid
4475.0, 36 months,16.55,158.55,46640.0,Fully Paid
15000.0, 36 months,14.99,519.91,60000.0,Fully Paid
18000.0, 36 months,12.99,606.41,75000.0,Fully Paid
13000.0, 60 months,13.35,298.13,50000.0,Fully Paid
20000.0, 36 months,10.15,646.76,110000.0,Charged Off
12000.0, 36 months,12.12,399.26,70000.0,Fully Paid
2000.0, 36 months,16.59,70.9,110000.0,Fully Paid
9825.0, 36 months,9.99,316.98,72000.0,Fully Paid
18000.0, 36 months,15.61,629.37,200000.0,Fully Paid
16800.0, 36 months,14.33,576.89,70000.0,Fully Paid
12000.0, 60 months,21.99,331.36,35000.0,Charged Off
5500.0, 36 months,6.03,167.4,45000.0,Fully Paid
3600.0, 36 months,7.14,111.39,51000.0,Fully Paid
17500.0, 36 months,7.69,545.89,66500.0,Fully Paid
12000.0, 36 months,5.32,361.38,45000.0,Fully Paid
20000.0, 60 months,11.53,440.16,65000.0,Fully Paid
22050.0, 60 months,19.99,584.07,60000.0,Charged Off
8500.0, 36 months,7.62,264.88,60000.0,Fully Paid
25000.0, 60 months,19.97,661.93,72900.0,Fully Paid
12425.0, 36 months,16.59,440.46,39000.0,Charged Off
10000.0, 36 months,12.85,336.22,31000.0,Fully Paid
5000.0, 36 months,11.71,165.38,70000.0,Fully Paid
6000.0, 36 months,12.99,202.14,56368.0,Fully Paid
6000.0, 36 months,13.65,204.05,48000.0,Fully Paid
18000.0, 36 months,10.99,589.22,87000.0,Fully Paid
16800.0, 36 months,11.14,551.13,63000.0,Fully Paid
15000.0, 36 months,7.9,469.36,70000.0,Fully Paid
12000.0, 36 months,6.62,368.45,91000.0,Fully Paid
5500.0, 36 months,14.16,188.41,65000.0,Fully Paid
40000.0, 36 months,13.99,1366.92,103000.0,Fully Paid
13100.0, 60 months,19.03,340.04,40000.0,Charged Off
18000.0, 36 months,12.49,602.08,65000.0,Fully Paid
15000.0, 36 months,17.56,538.99,236000.0,Fully Paid
5000.0, 36 months,16.99,178.24,52000.0,Charged Off
11500.0, 36 months,14.49,395.79,29000.0,Fully Paid
12000.0, 36 months,12.12,399.26,50000.0,Fully Paid
9000.0, 36 months,11.14,295.25,80000.0,Fully Paid
14500.0, 36 months,11.47,477.95,84000.0,Fully Paid
20000.0, 60 months,15.61,482.23,62400.0,Fully Paid
31300.0, 60 months,11.44,687.43,102453.0,Fully Paid
20000.0, 36 months,7.26,619.93,108000.0,Fully Paid
3600.0, 36 months,18.99,131.95,50000.0,Fully Paid
9000.0, 36 months,8.9,285.78,35500.0,Fully Paid
11000.0, 36 months,7.49,342.12,160000.0,Fully Paid
2400.0, 36 months,12.12,79.86,27000.0,Charged Off
10500.0, 36 months,10.16,339.6,120000.0,Fully Paid
35000.0, 60 months,16.29,856.54,95000.0,Fully Paid
24000.0, 60 months,17.1,597.76,90000.0,Fully Paid
10000.0, 36 months,13.68,340.23,55000.0,Fully Paid
24000.0, 36 months,10.99,785.62,175000.0,Fully Paid
8000.0, 36 months,7.9,250.33,175000.0,Fully Paid
3000.0, 36 months,14.48,103.24,45000.0,Charged Off
2500.0, 36 months,18.21,90.65,55000.0,Fully Paid
15000.0, 36 months,10.99,491.01,43000.0,Charged Off
8000.0, 36 months,11.99,265.68,75000.0,Fully Paid
5000.0, 36 months,15.59,174.78,40000.0,Fully Paid
10400.0, 36 months,11.14,341.18,124000.0,Fully Paid
6000.0, 36 months,15.88,210.59,33000.0,Fully Paid
5000.0, 36 months,12.12,166.36,80000.0,Fully Paid
5550.0, 36 months,16.55,196.64,14000.0,Charged Off
3000.0, 36 months,11.53,98.98,39000.0,Fully Paid
18000.0, 60 months,18.99,466.84,86400.0,Fully Paid
10625.0, 36 months,6.62,326.23,32000.0,Fully Paid
18000.0, 60 months,14.98,428.03,55000.0,Charged Off
12000.0, 36 months,6.24,366.37,110000.0,Fully Paid
3200.0, 36 months,19.05,117.39,60000.0,Fully Paid
2400.0, 36 months,10.99,78.57,43000.0,Fully Paid
12000.0, 60 months,15.61,289.34,75000.0,Fully Paid
18000.0, 36 months,7.89,563.15,45000.0,Fully Paid
6500.0, 36 months,15.31,226.32,56500.0,Fully Paid
7200.0, 36 months,8.9,228.63,85000.0,Charged Off
11000.0, 36 months,7.9,344.2,40000.0,Fully Paid
10675.0, 36 months,7.49,332.01,61838.4,Fully Paid
11000.0, 36 months,7.69,343.13,50000.0,Fully Paid
3000.0, 36 months,16.2,105.77,40000.0,Charged Off
18000.0, 60 months,11.14,392.63,59032.0,Charged Off
5500.0, 36 months,15.31,191.5,20000.0,Fully Paid
10000.0, 36 months,7.12,309.32,96000.0,Fully Paid
20000.0, 36 months,8.18,628.39,70000.0,Fully Paid
24000.0, 36 months,6.99,740.95,80000.0,Fully Paid
35000.0, 36 months,15.31,1218.61,125000.0,Fully Paid
11875.0, 36 months,13.18,401.15,33000.0,Charged Off
10500.0, 36 months,6.03,319.58,103000.0,Fully Paid
6000.0, 36 months,5.99,182.51,60000.0,Fully Paid
25000.0, 36 months,14.09,855.54,85000.0,Fully Paid
28000.0, 36 months,14.33,961.47,205000.0,Fully Paid
9750.0, 36 months,14.3,334.66,28000.0,Fully Paid
9000.0, 36 months,10.99,294.61,46000.0,Fully Paid
7000.0, 36 months,12.99,235.83,33000.0,Fully Paid
28000.0, 60 months,16.2,683.89,198000.0,Fully Paid
8000.0, 36 months,16.02,281.34,56000.0,Charged Off
17050.0, 36 months,12.99,574.4,38000.0,Fully Paid
21000.0, 36 months,11.99,697.41,402900.0,Fully Paid
11000.0, 36 months,8.59,347.72,21000.0,Charged Off
12800.0, 36 months,15.8,448.75,63000.0,Charged Off
10000.0, 36 months,11.99,332.1,56000.0,Charged Off
16675.0, 36 months,14.65,575.2,102892.0,Fully Paid
6000.0, 36 months,12.69,201.27,80000.0,Fully Paid
10400.0, 60 months,21.18,282.41,63500.0,Fully Paid
9200.0, 36 months,11.99,305.53,81900.0,Fully Paid
6000.0, 36 months,6.03,182.62,48000.0,Fully Paid
3825.0, 36 months,18.54,139.33,36000.0,Fully Paid
10000.0, 36 months,16.29,353.01,29000.0,Fully Paid
3250.0, 36 months,7.69,101.38,96000.0,Fully Paid
13000.0, 60 months,13.53,299.33,60000.0,Fully Paid
10000.0, 36 months,14.3,343.24,30000.0,Fully Paid
4750.0, 36 months,12.23,158.3,26400.0,Fully Paid
12000.0, 36 months,5.32,361.38,90000.0,Fully Paid
10000.0, 36 months,10.99,327.34,110000.0,Fully Paid
15000.0, 60 months,22.47,418.31,70000.0,Fully Paid
6600.0, 36 months,12.69,221.4,16347.0,Charged Off
4200.0, 36 months,12.69,140.89,37211.0,Fully Paid
12000.0, 36 months,13.49,407.17,55000.0,Fully Paid
15000.0, 36 months,12.85,504.33,54000.0,Fully Paid
13000.0, 36 months,8.94,413.03,60000.0,Fully Paid
5700.0, 36 months,14.64,196.59,86000.0,Charged Off
4800.0, 36 months,18.49,174.72,122500.0,Fully Paid
14000.0, 60 months,13.98,325.62,88500.0,Fully Paid
25000.0, 60 months,19.52,655.69,115000.0,Fully Paid
33000.0, 36 months,10.15,1067.15,85000.0,Fully Paid
4675.0, 36 months,28.34,194.24,20400.0,Charged Off
20000.0, 60 months,16.99,496.95,48000.0,Charged Off
18000.0, 36 months,5.32,542.07,70000.0,Fully Paid
11200.0, 36 months,15.65,391.85,235000.0,Fully Paid
14000.0, 36 months,12.79,470.31,75000.0,Fully Paid
9250.0, 36 months,15.8,324.29,38500.0,Fully Paid
20000.0, 60 months,19.2,521.02,57000.0,Charged Off
15000.0, 36 months,11.67,495.86,92300.0,Fully Paid
8400.0, 36 months,10.99,274.97,46000.0,Fully Paid
22400.0, 60 months,24.5,650.92,150000.0,Fully Paid
8750.0, 36 months,9.67,280.99,47000.0,Fully Paid
9325.0, 36 months,14.49,320.94,91000.0,Fully Paid
3000.0, 36 months,13.33,101.56,45000.0,Fully Paid
32000.0, 36 months,7.49,995.26,170000.0,Fully Paid
10000.0, 36 months,17.57,359.38,60000.0,Fully Paid
21950.0, 36 months,11.99,728.95,53000.0,Fully Paid
15000.0, 36 months,6.62,460.56,100000.0,Fully Paid
9600.0, 36 months,10.16,310.49,64000.0,Fully Paid
15000.0, 60 months,17.57,377.41,80000.0,Fully Paid
7000.0, 36 months,9.16,223.12,55000.0,Charged Off
12000.0, 36 months,5.79,219.87,87800.0,Fully Paid
10500.0, 36 months,15.41,366.1,25000.0,Charged Off
16800.0, 60 months,22.99,473.51,60000.0,Charged Off
35000.0, 36 months,17.86,1262.88,100000.0,Fully Paid
15000.0, 36 months,18.49,545.99,61500.0,Charged Off
8000.0, 36 months,13.67,272.15,80000.0,Fully Paid
14400.0, 36 months,6.03,438.28,58000.0,Fully Paid
20000.0, 36 months,14.49,688.33,80000.0,Charged Off
9925.0, 36 months,14.33,340.81,53000.0,Fully Paid
35000.0, 60 months,23.28,992.31,98000.0,Charged Off
6500.0, 36 months,10.99,212.78,48000.0,Fully Paid
16000.0, 36 months,13.53,543.2,95000.0,Fully Paid
35000.0, 60 months,19.47,917.0,125000.0,Charged Off
17000.0, 60 months,13.65,392.49,100000.0,Fully Paid
25000.0, 36 months,13.11,843.68,65000.0,Fully Paid
18000.0, 36 months,16.24,634.97,76000.0,Fully Paid
8000.0, 36 months,12.69,268.36,180000.0,Fully Paid
5000.0, 36 months,13.98,170.84,54492.0,Fully Paid
16000.0, 36 months,12.99,539.03,70000.0,Fully Paid
10000.0, 36 months,11.99,332.1,75000.0,Fully Paid
4950.0, 36 months,14.33,169.98,40000.0,Fully Paid
5000.0, 36 months,11.99,166.05,35000.0,Charged Off
30000.0, 36 months,22.78,1157.86,105500.0,Fully Paid
5375.0, 36 months,16.29,189.74,45000.0,Fully Paid
4800.0, 36 months,12.99,161.71,49000.0,Fully Paid
18000.0, 60 months,12.49,404.88,84000.0,Fully Paid
24000.0, 60 months,19.69,601.46,90000.0,Fully Paid
19000.0, 60 months,21.98,524.55,55000.0,Charged Off
16000.0, 60 months,12.99,363.97,52000.0,Charged Off
35000.0, 36 months,15.59,1223.43,300000.0,Fully Paid
20000.0, 60 months,15.31,479.06,60000.0,Fully Paid
10050.0, 36 months,15.31,349.92,42000.0,Charged Off
35000.0, 60 months,15.61,843.9,87000.0,Fully Paid
21000.0, 60 months,18.25,536.13,485000.0,Fully Paid
27000.0, 36 months,11.99,896.66,85000.0,Fully Paid
4200.0, 36 months,18.25,152.37,48000.0,Fully Paid
12000.0, 36 months,10.15,388.06,91000.0,Fully Paid
5000.0, 36 months,13.11,168.74,82000.0,Fully Paid
10875.0, 36 months,14.99,376.94,71000.0,Fully Paid
20000.0, 36 months,14.99,693.21,70000.0,Charged Off
10000.0, 36 months,15.27,347.98,64000.0,Fully Paid
4900.0, 36 months,14.99,169.84,110000.0,Fully Paid
10000.0, 36 months,9.99,322.63,65000.0,Fully Paid
25000.0, 60 months,13.33,573.06,90000.0,Fully Paid
14600.0, 36 months,10.16,472.2,40000.0,Fully Paid
25600.0, 36 months,15.59,894.85,125000.0,Fully Paid
20000.0, 36 months,21.6,759.68,150000.0,Fully Paid
16000.0, 36 months,6.62,491.26,75000.0,Fully Paid
20000.0, 36 months,8.39,630.34,55000.0,Fully Paid
15000.0, 36 months,13.98,512.52,40000.0,Fully Paid
15000.0, 36 months,11.48,494.5,52000.0,Fully Paid
12000.0, 36 months,13.67,408.22,85000.0,Charged Off
20000.0, 36 months,12.69,670.9,75000.0,Fully Paid
18200.0, 36 months,15.61,636.36,100000.0,Charged Off
16000.0, 36 months,10.99,523.75,75000.0,Charged Off
7200.0, 36 months,7.9,225.29,75000.0,Fully Paid
35000.0, 36 months,18.25,1269.73,94000.0,Fully Paid
15000.0, 36 months,9.17,478.19,71500.0,Fully Paid
5000.0, 60 months,14.79,118.4,41500.0,Fully Paid
10800.0, 36 months,7.62,336.55,77960.0,Fully Paid
12000.0, 60 months,17.14,299.14,33000.0,Fully Paid
21925.0, 60 months,22.15,607.42,51000.0,Fully Paid
8000.0, 36 months,9.17,255.04,345000.0,Fully Paid
6000.0, 36 months,12.99,202.14,36500.0,Fully Paid
10000.0, 36 months,6.03,304.36,75000.0,Fully Paid
5600.0, 36 months,16.2,197.44,36000.0,Fully Paid
8125.0, 36 months,13.67,276.4,33000.0,Fully Paid
11000.0, 36 months,12.99,370.59,60000.0,Fully Paid
8250.0, 36 months,14.3,283.17,180000.0,Fully Paid
35000.0, 36 months,15.61,1223.77,80000.0,Fully Paid
12000.0, 36 months,14.33,412.06,75000.0,Fully Paid
9600.0, 36 months,11.44,316.3,115000.0,Fully Paid
8000.0, 36 months,12.12,266.18,48000.0,Fully Paid
22375.0, 36 months,24.5,883.72,100000.0,Charged Off
4500.0, 36 months,13.99,153.78,56000.0,Fully Paid
18000.0, 36 months,12.99,606.41,124000.0,Charged Off
10000.0, 36 months,12.35,333.82,113000.0,Fully Paid
5625.0, 36 months,12.39,187.89,44000.0,Fully Paid
21000.0, 60 months,14.85,497.94,140000.0,Fully Paid
7075.0, 36 months,17.86,255.29,45000.0,Fully Paid
9600.0, 36 months,10.16,310.49,86000.0,Fully Paid
18000.0, 60 months,13.35,412.79,58500.0,Fully Paid
12500.0, 36 months,17.57,449.22,33000.0,Charged Off
4925.0, 36 months,11.49,162.39,42100.0,Fully Paid
18000.0, 60 months,15.61,434.01,120000.0,Charged Off
8000.0, 36 months,12.85,268.98,72500.0,Fully Paid
20000.0, 60 months,16.24,488.92,45000.0,Fully Paid
12000.0, 36 months,8.9,381.04,95000.0,Fully Paid
9400.0, 36 months,9.71,302.04,62000.0,Fully Paid
6000.0, 36 months,13.72,204.26,41496.0,Charged Off
20150.0, 60 months,25.29,594.86,48000.0,Fully Paid
10000.0, 36 months,13.67,340.18,56508.0,Charged Off
12000.0, 60 months,13.98,279.1,32000.0,Charged Off
20000.0, 60 months,21.49,546.6,175000.0,Fully Paid
15000.0, 36 months,13.67,510.27,32000.0,Fully Paid
10000.0, 36 months,18.25,362.78,42000.0,Fully Paid
15000.0, 36 months,9.99,483.94,97726.0,Fully Paid
30000.0, 60 months,20.49,803.02,150000.0,Fully Paid
5000.0, 36 months,14.99,173.31,18528.0,Fully Paid
28000.0, 36 months,7.69,873.42,125000.0,Fully Paid
6500.0, 36 months,6.03,197.84,100000.0,Fully Paid
28000.0, 36 months,17.57,1006.24,140000.0,Charged Off
12800.0, 36 months,7.88,400.39,63000.0,Fully Paid
2500.0, 60 months,15.1,59.61,70000.0,Fully Paid
15000.0, 36 months,11.14,492.08,58000.0,Fully Paid
9000.0, 36 months,8.9,285.78,115000.0,Fully Paid
2800.0, 36 months,14.99,97.05,39000.0,Charged Off
11975.0, 60 months,20.99,323.9,25000.0,Fully Paid
15000.0, 36 months,17.1,535.54,38000.0,Fully Paid
12000.0, 36 months,19.52,443.04,50000.0,Fully Paid
15000.0, 36 months,6.62,460.56,145000.0,Fully Paid
15700.0, 36 months,14.99,544.17,35000.0,Charged Off
24900.0, 36 months,6.62,764.53,153500.0,Fully Paid
14000.0, 60 months,21.7,384.29,68000.0,Charged Off
10000.0, 36 months,13.35,338.63,65000.0,Fully Paid
20500.0, 60 months,13.11,467.6,47000.0,Charged Off
25000.0, 60 months,12.99,568.7,54000.0,Fully Paid
8000.0, 36 months,14.33,274.71,42000.0,Fully Paid
16000.0, 36 months,12.49,535.19,95000.0,Charged Off
8175.0, 36 months,22.15,312.85,45000.0,Charged Off
15000.0, 60 months,13.11,342.15,136548.0,Fully Paid
16800.0, 36 months,10.16,543.36,74000.0,Fully Paid
9000.0, 36 months,12.12,299.45,80000.0,Fully Paid
15000.0, 36 months,8.19,471.37,40000.0,Fully Paid
8700.0, 36 months,9.49,278.65,60000.0,Fully Paid
12000.0, 36 months,14.09,410.66,70000.0,Fully Paid
17000.0, 36 months,7.62,529.75,80000.0,Fully Paid
11200.0, 36 months,14.33,384.59,47500.0,Charged Off
10000.0, 36 months,10.65,325.74,122500.0,Fully Paid
25200.0, 36 months,6.24,769.38,120000.0,Fully Paid
10000.0, 36 months,10.75,326.21,55000.0,Fully Paid
12000.0, 36 months,13.67,408.22,48000.0,Fully Paid
15600.0, 36 months,10.15,504.47,65000.0,Fully Paid
4800.0, 36 months,9.99,154.86,30000.0,Fully Paid
20000.0, 60 months,16.49,491.59,87000.0,Fully Paid
26500.0, 36 months,10.16,857.08,150000.0,Fully Paid
25000.0, 60 months,10.65,539.21,116000.0,Fully Paid
5000.0, 36 months,13.11,168.74,66000.0,Fully Paid
9975.0, 36 months,7.9,312.13,91000.0,Charged Off
7200.0, 36 months,16.99,256.67,65000.0,Charged Off
17000.0, 36 months,6.03,517.41,93000.0,Fully Paid
30000.0, 60 months,12.29,671.74,63860.0,Charged Off
22000.0, 36 months,12.85,739.68,65000.0,Charged Off
1750.0, 36 months,10.15,56.6,33000.0,Fully Paid
12000.0, 36 months,14.65,413.94,175000.0,Fully Paid
25000.0, 36 months,14.33,858.46,61000.0,Charged Off
26800.0, 60 months,8.39,548.43,80000.0,Fully Paid
11100.0, 36 months,11.14,364.14,32966.0,Fully Paid
28000.0, 60 months,17.99,710.87,112000.0,Fully Paid
21725.0, 60 months,22.47,605.85,72300.0,Fully Paid
32800.0, 36 months,13.99,1120.87,117000.0,Fully Paid
16400.0, 36 months,16.24,578.53,75000.0,Charged Off
12000.0, 60 months,19.99,317.86,46284.0,Fully Paid
24000.0, 36 months,8.67,759.52,80000.0,Fully Paid
15600.0, 60 months,10.99,339.11,62000.0,Fully Paid
28000.0, 60 months,15.99,680.76,89793.0,Fully Paid
21000.0, 60 months,8.39,429.74,115500.0,Fully Paid
11000.0, 60 months,10.75,237.8,84787.0,Fully Paid
28000.0, 36 months,10.99,916.56,109860.0,Fully Paid
20000.0, 36 months,12.69,670.9,72000.0,Fully Paid
12000.0, 36 months,12.87,403.6,38295.6,Fully Paid
20000.0, 36 months,7.9,625.81,65000.0,Fully Paid
12000.0, 60 months,25.09,352.85,47000.0,Charged Off
7000.0, 36 months,12.49,234.15,68900.0,Fully Paid
7200.0, 36 months,11.89,238.79,44004.0,Fully Paid
15100.0, 36 months,18.25,547.8,87850.0,Fully Paid
33425.0, 60 months,17.27,835.56,75000.0,Charged Off
10000.0, 36 months,16.29,353.01,53000.0,Fully Paid
12025.0, 36 months,17.77,433.35,45000.0,Fully Paid
5700.0, 36 months,13.99,194.79,31500.0,Fully Paid
21000.0, 60 months,15.99,510.57,105000.0,Fully Paid
8500.0, 36 months,9.17,270.98,93000.0,Charged Off
12000.0, 36 months,7.69,374.33,58552.0,Fully Paid
12050.0, 60 months,23.43,342.68,42000.0,Charged Off
10000.0, 36 months,12.49,334.49,40000.0,Fully Paid
9600.0, 36 months,11.67,317.35,160000.0,Fully Paid
7200.0, 36 months,9.99,232.29,35000.0,Charged Off
35000.0, 36 months,10.99,1145.69,120000.0,Fully Paid
20000.0, 36 months,14.99,693.21,90000.0,Fully Paid
5000.0, 36 months,16.55,177.15,65000.0,Fully Paid
4000.0, 36 months,11.14,131.23,65000.0,Fully Paid
18075.0, 60 months,15.61,435.82,54000.0,Charged Off
8000.0, 36 months,12.99,269.52,50700.0,Charged Off
16000.0, 36 months,8.19,502.79,88000.0,Fully Paid
28000.0, 60 months,17.57,704.49,80000.0,Charged Off
22500.0, 60 months,16.99,559.07,56500.0,Charged Off
